2019-04-23 23:16:25.562252,Q2,6,task called,0
2019-04-23 23:16:31.573388,Q2,6,time over,0
2019-04-23 23:16:32.585194,Q2,6,start,0
2019-04-23 23:16:34.378639,Q2,6,task called,0
2019-04-23 23:16:39.227408,Q2,7,nose poked,3
2019-04-23 23:16:41.213474,Q2,7,magazine nose poked,0
2019-04-23 23:17:02.235605,Q2,7,start,0
2019-04-23 23:21:35.416301,Q2,7,task called,0
2019-04-23 23:21:41.424261,Q2,7,time over,0
2019-04-23 23:21:42.440799,Q2,7,start,0
2019-04-23 23:21:45.108808,Q2,7,task called,0
2019-04-23 23:21:51.117528,Q2,7,time over,0
2019-04-23 23:21:52.129407,Q2,7,start,0
2019-04-23 23:22:10.204515,Q2,7,task called,0
2019-04-23 23:22:16.212787,Q2,7,time over,0
2019-04-23 23:22:17.228347,Q2,7,start,0
2019-04-23 23:26:00.734031,Q2,7,task called,0
2019-04-23 23:26:06.744084,Q2,7,time over,0
2019-04-23 23:26:07.755970,Q2,7,start,0
2019-04-23 23:26:20.933957,Q2,7,task called,0
2019-04-23 23:26:26.940546,Q2,7,time over,0
2019-04-23 23:26:27.952685,Q2,7,start,0
2019-04-23 23:26:28.739637,Q2,7,task called,0
2019-04-23 23:26:34.750260,Q2,7,time over,0
2019-04-23 23:26:35.766760,Q2,7,start,0
2019-04-24 00:19:20.387878,Q2,7,task called,0
2019-04-24 00:19:26.392540,Q2,7,time over,0
2019-04-24 00:19:27.404630,Q2,7,start,0
2019-04-24 00:19:29.505698,Q2,7,task called,0
2019-04-24 00:19:35.516099,Q2,7,time over,0
2019-04-24 00:19:36.528206,Q2,7,start,0
2019-04-24 00:19:43.062375,Q2,7,task called,0
2019-04-24 00:19:49.071840,Q2,7,time over,0
